date,temperature_2m,wind_speed_10m,wind_direction_10m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,visibility,dewpoint_2m,site_name
2026-03-22T13:00:00+00:00,17.830502,2.8116899,309.8055,80.0,0.0,1008.06793,23.0,24140.0,14.332945,NESTOR - BES
2026-03-22T14:00:00+00:00,17.7805,3.671294,281.3099,81.0,0.0,1008.36694,58.0,24140.0,14.476441,NESTOR - BES
2026-03-22T15:00:00+00:00,18.080502,5.0528407,265.91446,79.0,0.0,1008.5688,85.0,24140.0,14.381543,NESTOR - BES
2026-03-22T16:00:00+00:00,19.080502,6.5693827,260.53775,73.0,0.0,1008.87537,95.0,24140.0,14.128025,NESTOR - BES
2026-03-22T17:00:00+00:00,20.5305,8.209263,254.74483,66.0,0.0,1009.0854,98.0,24140.0,13.9598255,NESTOR - BES
2026-03-22T18:00:00+00:00,21.7805,9.793058,252.89719,59.0,0.0,1009.19403,100.0,24140.0,13.415079,NESTOR - BES
2026-03-22T19:00:00+00:00,22.830502,11.165805,249.22766,54.0,0.0,1009.002,100.0,23900.0,13.036835,NESTOR - BES
2026-03-22T20:00:00+00:00,23.7805,12.245293,245.69547,50.0,0.0,1008.50964,100.0,23640.0,12.737183,NESTOR - BES
2026-03-22T21:00:00+00:00,24.1805,12.72283,244.8852,48.0,0.0,1008.21313,100.0,23400.0,12.481,NESTOR - BES
2026-03-22T22:00:00+00:00,23.8805,11.91812,244.98314,48.0,0.0,1008.0114,97.0,23440.0,12.206681,NESTOR - BES
2026-03-22T23:00:00+00:00,23.0305,10.163227,247.06787,50.0,0.0,1007.90564,92.0,23460.0,12.0479,NESTOR - BES
2026-03-23T00:00:00+00:00,22.080502,8.891344,248.6293,54.0,0.0,1007.9987,90.0,23500.0,12.340998,NESTOR - BES
2026-03-23T01:00:00+00:00,20.980501,8.766573,250.82089,60.0,0.0,1008.29034,92.0,23720.0,12.921556,NESTOR - BES
2026-03-23T02:00:00+00:00,19.730501,9.107359,251.56496,68.0,0.0,1008.68054,97.0,23920.0,13.657564,NESTOR - BES
2026-03-23T03:00:00+00:00,18.7805,9.346143,254.3577,74.0,0.0,1009.0728,100.0,24140.0,14.049006,NESTOR - BES
2026-03-23T04:00:00+00:00,18.480501,9.255571,256.50424,76.0,0.0,1009.4696,100.0,24140.0,14.170962,NESTOR - BES
2026-03-23T05:00:00+00:00,18.480501,8.825508,258.23172,77.0,0.0,1009.76904,100.0,24140.0,14.373012,NESTOR - BES
2026-03-23T06:00:00+00:00,18.3805,8.049845,259.69522,78.0,0.0,1009.9676,100.0,24140.0,14.475733,NESTOR - BES
2026-03-23T07:00:00+00:00,18.0305,6.519877,263.6599,80.0,0.0,1009.9651,100.0,24140.0,14.527612,NESTOR - BES
2026-03-23T08:00:00+00:00,17.6305,5.0528407,274.08554,83.0,0.0,1009.86255,100.0,24140.0,14.70795,NESTOR - BES
2026-03-23T09:00:00+00:00,17.2805,4.379589,279.46225,85.0,0.0,1009.76025,100.0,24140.0,14.734577,NESTOR - BES
2026-03-23T10:00:00+00:00,17.0305,5.8048253,277.1249,86.0,0.0,1009.4589,100.0,24140.0,14.670652,NESTOR - BES
2026-03-23T11:00:00+00:00,16.830502,8.28,270.0,86.0,0.0,1009.15826,100.0,24140.0,14.474268,NESTOR - BES
2026-03-23T12:00:00+00:00,16.7805,8.669949,265.23645,86.0,0.0,1009.15765,100.0,24140.0,14.425167,NESTOR - BES
2026-03-23T13:00:00+00:00,16.8805,5.3517847,250.34608,85.0,0.0,1009.6576,86.0,24140.0,14.342356,NESTOR - BES
2026-03-23T14:00:00+00:00,17.1805,3.2399998,180.0,83.0,0.0,1010.3583,66.0,24140.0,14.267974,NESTOR - BES
2026-03-23T15:00:00+00:00,17.7805,4.8433046,138.01286,79.0,0.0,1010.9614,47.0,24140.0,14.089975,NESTOR - BES
2026-03-23T16:00:00+00:00,18.980501,3.563818,135.0001,73.0,0.0,1011.16956,29.0,24140.0,14.031764,NESTOR - BES
2026-03-23T17:00:00+00:00,20.480501,0.5091169,224.9999,65.0,0.0,1011.1807,12.0,24140.0,13.677182,NESTOR - BES
2026-03-23T18:00:00+00:00,21.6805,3.6179552,275.7105,59.0,0.0,1011.08954,0.0,24140.0,13.321295,NESTOR - BES
2026-03-23T19:00:00+00:00,22.2805,7.6367526,261.87,57.0,0.0,1010.9938,0.0,24140.0,13.353628,NESTOR - BES
2026-03-23T20:00:00+00:00,22.480501,12.758432,253.61038,56.0,0.0,1010.696,0.0,24140.0,13.268659,NESTOR - BES
2026-03-23T21:00:00+00:00,22.580502,15.596767,251.14674,56.0,0.0,1010.49695,2.0,24140.0,13.361841,NESTOR - BES
2026-03-23T22:00:00+00:00,22.580502,14.689589,252.89719,54.0,0.0,1010.19763,2.0,24140.0,12.804904,NESTOR - BES
2026-03-23T23:00:00+00:00,22.4305,11.874544,255.96373,53.0,0.0,1009.7975,1.0,24140.0,12.380731,NESTOR - BES
2026-02-15T00:00:00+00:00,16.813,10.495713,247.8336,81.0,0.0,1016.701,19.0,16500.0,13.533254,IB CIVIC CTR
2026-02-15T01:00:00+00:00,15.712999,9.360001,247.3801,81.0,0.0,1016.7987,47.0,17300.0,12.46079,IB CIVIC CTR
2026-02-15T02:00:00+00:00,14.412999,5.4477882,262.40546,82.0,0.0,1017.2956,13.0,17100.0,11.378459,IB CIVIC CTR
2026-02-15T03:00:00+00:00,13.613,2.9024127,209.7448,81.0,0.0,1017.6938,17.0,17400.0,10.413039,IB CIVIC CTR
2026-02-15T04:00:00+00:00,13.412999,2.52,180.0,81.0,0.0,1017.39325,100.0,17200.0,10.21799,IB CIVIC CTR
2026-02-15T05:00:00+00:00,14.513,4.829907,153.43501,79.0,0.0,1017.69556,100.0,18700.0,10.913726,IB CIVIC CTR
2026-02-15T06:00:00+00:00,13.912999,3.4152596,161.56496,79.0,0.0,1017.39453,98.0,18400.0,10.3303585,IB CIVIC CTR
2026-02-15T07:00:00+00:00,13.313,4.510787,208.61037,74.0,0.0,1016.8935,98.0,20700.0,8.775341,IB CIVIC CTR
2026-02-15T08:00:00+00:00,12.863,5.00128,210.25635,80.0,0.0,1016.6927,98.0,18100.0,9.496513,IB CIVIC CTR
2026-02-15T09:00:00+00:00,12.613,5.8048253,150.2552,79.0,0.0,1016.79205,100.0,18300.0,9.066269,IB CIVIC CTR
2026-02-15T10:00:00+00:00,12.813,5.904439,142.43134,85.0,0.0,1016.69244,98.0,16000.0,10.353295,IB CIVIC CTR
2026-02-15T11:00:00+00:00,12.113,4.6102495,128.65984,85.0,0.0,1015.9915,98.0,15900.0,9.666672,IB CIVIC CTR
2026-02-15T12:00:00+00:00,11.462999,6.12,118.072395,88.0,0.0,1015.3903,53.0,14600.0,9.544608,IB CIVIC CTR
2026-02-15T13:00:00+00:00,11.113,5.3517847,132.27362,87.0,0.0,1015.1898,50.0,14700.0,9.030223,IB CIVIC CTR
2026-02-15T14:00:00+00:00,11.263,4.829907,153.43501,85.0,0.0,1015.3901,42.0,15700.0,8.832867,IB CIVIC CTR
2026-02-15T15:00:00+00:00,11.013,6.638072,130.60121,82.0,0.0,1016.0889,52.0,16900.0,8.05762,IB CIVIC CTR
2026-02-15T16:00:00+00:00,13.363,4.73506,98.74608,87.0,0.0,1016.4937,9.0,15000.0,11.243338,IB CIVIC CTR
2026-02-15T17:00:00+00:00,15.412999,4.73506,81.25392,80.0,0.0,1016.4982,79.0,17500.0,11.979535,IB CIVIC CTR
2026-02-15T18:00:00+00:00,16.163,2.1897945,260.53775,70.0,0.0,1016.6997,98.0,22600.0,10.686889,IB CIVIC CTR
2026-02-15T19:00:00+00:00,16.313,7.289445,237.09476,70.0,0.0,1016.0004,98.0,22600.0,10.830617,IB CIVIC CTR
2026-02-15T20:00:00+00:00,16.813,11.252519,262.6477,66.0,0.0,1015.5017,98.0,24500.0,10.424122,IB CIVIC CTR
2026-02-15T21:00:00+00:00,16.913,12.224107,256.373,70.0,0.0,1014.3025,98.0,21800.0,11.405489,IB CIVIC CTR
2026-02-15T22:00:00+00:00,16.613,11.367109,259.046,73.0,0.0,1014.002,98.0,20600.0,11.75246,IB CIVIC CTR
2026-02-15T23:00:00+00:00,16.263,9.449572,252.25523,72.0,0.0,1013.60156,98.0,20800.0,11.207115,IB CIVIC CTR
2026-02-16T00:00:00+00:00,15.763,7.9036193,239.9315,71.0,0.0,1013.6006,98.0,21700.0,10.516314,IB CIVIC CTR
2026-02-16T01:00:00+00:00,15.013,6.3690495,227.29063,70.0,0.0,1013.1992,88.0,22700.0,9.584866,IB CIVIC CTR
2026-02-16T02:00:00+00:00,14.212999,6.3690495,222.70937,66.0,0.0,1013.2976,28.0,25700.0,7.949793,IB CIVIC CTR
2026-02-16T03:00:00+00:00,13.513,6.519877,186.3401,64.0,0.0,1013.6958,2.0,26900.0,6.834087,IB CIVIC CTR
2026-02-16T04:00:00+00:00,12.313,5.6920996,161.56496,77.0,0.0,1013.49335,51.0,19400.0,8.395512,IB CIVIC CTR
2026-02-16T05:00:00+00:00,12.063,5.315336,151.69934,77.0,0.0,1013.6926,59.0,19400.0,8.15312,IB CIVIC CTR
2026-02-16T06:00:00+00:00,11.912999,6.439876,153.43501,80.0,0.0,1013.59235,68.0,18100.0,8.5713,IB CIVIC CTR
2026-02-16T07:00:00+00:00,11.563,8.049845,116.56499,79.0,0.0,1013.29193,5.0,18700.0,8.045141,IB CIVIC CTR
2026-02-16T08:00:00+00:00,10.863,10.30883,114.775116,78.0,0.0,1012.8906,91.0,18800.0,7.1779923,IB CIVIC CTR
2026-02-16T09:00:00+00:00,10.813,9.19939,120.57915,80.0,0.0,1012.59076,94.0,18100.0,7.4998837,IB CIVIC CTR
2026-02-16T10:00:00+00:00,10.912999,10.703569,137.72638,78.0,0.0,1012.3911,88.0,18700.0,7.2265515,IB CIVIC CTR
2026-02-16T11:00:00+00:00,11.363,10.799999,143.13002,76.0,0.0,1011.6925,97.0,19900.0,7.283015,IB CIVIC CTR
2026-02-16T12:00:00+00:00,11.212999,8.534353,117.64589,76.0,0.0,1010.89276,97.0,20000.0,7.1377873,IB CIVIC CTR
2026-02-16T13:00:00+00:00,10.712999,8.287822,124.3804,76.0,0.0,1010.49164,97.0,20200.0,6.6536713,IB CIVIC CTR
2026-02-16T14:00:00+00:00,10.563,8.699793,114.44395,75.0,0.0,1010.4913,82.0,20700.0,6.3160205,IB CIVIC CTR
2026-02-16T15:00:00+00:00,10.813,10.00256,120.256355,73.0,0.0,1010.492,97.0,21600.0,6.165235,IB CIVIC CTR
2026-02-16T16:00:00+00:00,12.412999,9.693296,121.328636,78.0,0.0,1010.79535,99.0,18900.0,8.683194,IB CIVIC CTR
2026-02-16T17:00:00+00:00,14.313,14.689588,143.97253,67.0,0.0,1011.19885,99.0,24600.0,8.266497,IB CIVIC CTR
2026-02-16T18:00:00+00:00,16.663,19.930477,159.92839,60.0,0.0,1010.60425,100.0,29000.0,8.861581,IB CIVIC CTR
2026-02-16T19:00:00+00:00,17.413,29.598919,175.81517,66.0,0.0,1009.80634,34.0,25300.0,10.994947,IB CIVIC CTR
2026-02-16T20:00:00+00:00,15.412999,34.32671,170.34018,76.0,0.0,1009.0026,100.0,19600.0,11.203151,IB CIVIC CTR
2026-02-16T21:00:00+00:00,16.013,32.957207,173.72902,80.0,0.1,1008.60425,100.0,3200.0,12.563684,IB CIVIC CTR
2026-02-16T22:00:00+00:00,14.162999,35.246925,235.82297,93.0,3.5,1009.49945,100.0,7900.0,13.047117,IB CIVIC CTR
2026-02-16T23:00:00+00:00,13.162999,24.881702,266.68228,93.0,2.2,1010.29724,100.0,9800.0,12.055758,IB CIVIC CTR
2026-02-17T00:00:00+00:00,13.412999,9.531505,190.88548,85.0,0.0,1010.1975,100.0,16300.0,10.941801,IB CIVIC CTR
2026-02-17T01:00:00+00:00,13.513,11.874544,194.03627,83.0,0.1,1010.39777,100.0,17100.0,10.681547,IB CIVIC CTR
2026-02-17T02:00:00+00:00,13.513,14.512064,203.38524,86.0,0.0,1010.79755,100.0,11500.0,11.216274,IB CIVIC CTR
2026-02-17T03:00:00+00:00,13.462999,15.192682,233.67308,88.0,9.0,1011.19727,99.0,8200.0,11.514455,IB CIVIC CTR
2026-02-17T04:00:00+00:00,13.613,18.584509,224.21526,83.0,0.0,1011.5974,99.0,16900.0,10.779352,IB CIVIC CTR
2026-02-17T05:00:00+00:00,13.863,16.267857,245.13632,71.0,0.0,1012.59705,96.0,23800.0,8.692298,IB CIVIC CTR
2026-02-17T06:00:00+00:00,13.712999,18.844202,263.41815,73.0,0.0,1013.3963,0.0,21900.0,8.959433,IB CIVIC CTR
2026-02-17T07:00:00+00:00,12.863,16.203999,268.727,82.0,0.0,1013.89435,99.0,17200.0,9.864676,IB CIVIC CTR
2026-02-17T08:00:00+00:00,12.712999,7.2805495,261.46933,75.0,0.0,1014.1939,46.0,20100.0,8.394319,IB CIVIC CTR
2026-02-17T09:00:00+00:00,12.962999,8.373386,205.4633,81.0,0.0,1014.49396,100.0,18200.0,9.779125,IB CIVIC CTR
2026-02-17T10:00:00+00:00,13.363,6.9247384,242.10283,73.0,0.0,1014.1951,99.0,22600.0,8.622264,IB CIVIC CTR
2026-02-17T11:00:00+00:00,12.613,15.328561,260.53775,70.0,0.0,1014.39343,66.0,23600.0,7.28432,IB CIVIC CTR
2026-02-17T12:00:00+00:00,12.962999,13.896187,233.42688,83.0,0.1,1014.69385,100.0,17100.0,10.143607,IB CIVIC CTR
2026-02-17T13:00:00+00:00,12.412999,17.84816,221.72942,88.0,0.0,1015.0928,99.0,14800.0,10.480314,IB CIVIC CTR
2026-02-17T14:00:00+00:00,12.563,1.8,323.13,91.0,0.0,1016.29236,74.0,14000.0,11.132628,IB CIVIC CTR
2026-02-17T15:00:00+00:00,11.462999,11.043261,109.025696,95.0,0.0,1017.0893,86.0,12200.0,10.689754,IB CIVIC CTR
2026-02-17T16:00:00+00:00,12.613,10.086427,124.82456,91.0,0.0,1018.19116,85.0,13800.0,11.182072,IB CIVIC CTR
2026-02-17T17:00:00+00:00,14.513,4.829907,153.43501,79.0,0.0,1018.8949,50.0,18600.0,10.913726,IB CIVIC CTR
2026-02-17T18:00:00+00:00,15.912999,10.464797,220.81499,66.0,0.0,1019.3975,25.0,25100.0,9.56776,IB CIVIC CTR
2026-02-17T19:00:00+00:00,16.063,15.273505,224.9999,68.0,0.0,1019.4978,28.0,24200.0,10.156495,IB CIVIC CTR
2026-02-17T20:00:00+00:00,16.263,13.237038,224.9999,67.0,0.0,1019.1982,100.0,24700.0,10.125614,IB CIVIC CTR
2026-02-17T21:00:00+00:00,16.563,17.377226,219.95749,67.0,0.0,1018.6992,100.0,24600.0,10.411571,IB CIVIC CTR
2026-02-17T22:00:00+00:00,16.163,15.5843,263.36758,68.0,0.0,1018.4986,100.0,23900.0,10.251986,IB CIVIC CTR
2026-02-17T23:00:00+00:00,15.313,16.923828,271.21884,75.0,0.0,1018.29694,100.0,20100.0,10.90682,IB CIVIC CTR
2026-02-18T00:00:00+00:00,14.962999,10.883676,235.78424,77.0,0.0,1018.3961,78.0,19000.0,10.9644165,IB CIVIC CTR
2026-02-18T01:00:00+00:00,14.613,8.654987,224.9999,77.0,0.0,1018.2953,96.0,19600.0,10.625175,IB CIVIC CTR
2026-02-18T02:00:00+00:00,13.563,7.8954163,204.22774,76.0,0.0,1018.4929,57.0,20000.0,9.412721,IB CIVIC CTR
2026-02-18T03:00:00+00:00,12.962999,10.24578,198.43504,71.0,0.0,1018.89136,100.0,22600.0,7.8280993,IB CIVIC CTR
2026-02-18T04:00:00+00:00,12.712999,16.279802,198.03438,74.0,0.0,1018.5913,98.0,20900.0,8.19637,IB CIVIC CTR
2026-02-18T05:00:00+00:00,13.212999,13.979872,214.50858,78.0,0.0,1018.4923,86.0,18600.0,9.459969,IB CIVIC CTR
2026-02-18T06:00:00+00:00,12.763,14.145756,194.7436,74.0,0.0,1018.1915,32.0,20500.0,8.24462,IB CIVIC CTR
2026-02-18T07:00:00+00:00,13.613,23.233252,220.60121,64.0,0.0,1018.09357,93.0,26700.0,6.928948,IB CIVIC CTR
2026-02-18T08:00:00+00:00,13.212999,24.651457,208.8107,60.0,0.0,1017.1931,99.0,29300.0,5.614446,IB CIVIC CTR
2026-02-18T09:00:00+00:00,13.363,23.507751,220.0302,67.0,0.0,1016.8935,55.0,24500.0,7.3605356,IB CIVIC CTR
2026-02-18T10:00:00+00:00,13.912999,31.956968,202.52061,58.0,0.0,1016.09534,100.0,30600.0,5.782531,IB CIVIC CTR
2026-02-18T11:00:00+00:00,14.363,35.309376,219.20718,66.0,0.0,1014.89703,100.0,25400.0,8.092577,IB CIVIC CTR
2026-02-18T12:00:00+00:00,13.662999,43.6551,238.14491,80.0,0.9,1014.59564,100.0,17500.0,10.27557,IB CIVIC CTR
2026-02-18T13:00:00+00:00,14.563,34.651752,246.09795,69.0,0.0,1014.79736,100.0,23500.0,8.940122,IB CIVIC CTR
2026-02-18T14:00:00+00:00,13.113,30.190672,278.22662,89.0,0.7,1015.094,100.0,9200.0,11.34033,IB CIVIC CTR
2026-02-18T15:00:00+00:00,13.113,34.636787,307.8228,84.0,0.2,1015.6936,100.0,7800.0,10.469874,IB CIVIC CTR
2026-02-18T16:00:00+00:00,12.462999,19.134262,311.18582,91.0,2.1,1016.99164,100.0,12300.0,11.033746,IB CIVIC CTR
2026-02-18T17:00:00+00:00,13.162999,25.992401,306.55255,76.0,0.0,1018.3924,100.0,19900.0,9.025543,IB CIVIC CTR
2026-02-18T18:00:00+00:00,14.063,14.689588,306.02747,67.0,0.0,1018.794,100.0,24300.0,8.028101,IB CIVIC CTR
2026-02-18T19:00:00+00:00,14.613,20.150354,311.37842,59.0,0.0,1018.795,32.0,29600.0,6.6875052,IB CIVIC CTR
2026-02-18T20:00:00+00:00,14.863,22.057161,296.1468,58.0,0.0,1018.3959,21.0,31000.0,6.6732597,IB CIVIC CTR
2026-02-18T21:00:00+00:00,15.113,22.401142,315.0001,53.0,0.0,1017.1972,41.0,34400.0,5.599699,IB CIVIC CTR
2026-02-18T22:00:00+00:00,14.563,19.85556,315.0001,55.0,0.0,1016.996,100.0,33100.0,5.622991,IB CIVIC CTR
2026-02-18T23:00:00+00:00,14.462999,18.079027,305.2725,55.0,0.0,1016.596,13.0,33300.0,5.52981,IB CIVIC CTR
2026-02-19T00:00:00+00:00,14.462999,17.174677,303.02386,52.0,0.0,1015.5966,32.0,35600.0,4.723392,IB CIVIC CTR
2026-02-19T01:00:00+00:00,12.563,16.75064,298.21725,61.0,0.0,1015.7926,28.0,28400.0,5.240013,IB CIVIC CTR
2026-02-19T02:00:00+00:00,11.613,16.516901,290.40997,58.0,0.0,1015.8904,0.0,31000.0,3.6251695,IB CIVIC CTR
2026-02-19T03:00:00+00:00,11.563,16.595179,294.34106,52.0,0.0,1016.3901,0.0,35500.0,2.037474,IB CIVIC CTR
2026-02-19T04:00:00+00:00,11.462999,17.309975,315.0001,56.0,0.0,1016.1898,8.0,32300.0,2.9875674,IB CIVIC CTR
2026-02-19T05:00:00+00:00,10.863,16.394829,289.23077,63.0,0.0,1016.6883,17.0,27100.0,4.094845,IB CIVIC CTR
2026-02-19T06:00:00+00:00,11.263,14.986553,294.10223,58.0,0.0,1016.78925,82.0,31000.0,3.296768,IB CIVIC CTR
2026-02-19T07:00:00+00:00,10.813,17.068707,297.64587,65.0,0.0,1016.8882,10.0,25900.0,4.4937096,IB CIVIC CTR
2026-02-19T08:00:00+00:00,10.712999,13.104198,307.18478,59.0,0.0,1016.6879,1.0,30400.0,3.022038,IB CIVIC CTR
2026-02-19T09:00:00+00:00,10.763,10.990322,301.60745,59.0,0.0,1016.5884,7.0,30800.0,3.0690517,IB CIVIC CTR
2026-02-19T10:00:00+00:00,9.962999,4.0249224,280.30478,62.0,0.0,1016.2866,19.0,28600.0,3.0157533,IB CIVIC CTR
2026-02-19T11:00:00+00:00,8.863,4.3349743,131.63345,78.0,0.0,1016.28436,28.0,19000.0,5.2354026,IB CIVIC CTR
2026-02-19T12:00:00+00:00,8.013,6.2145634,100.00792,81.0,0.0,1016.18256,4.0,17400.0,4.9503226,IB CIVIC CTR
2026-02-19T13:00:00+00:00,8.263,11.681987,146.3099,74.0,0.0,1016.18317,14.0,20800.0,3.9008374,IB CIVIC CTR
2026-02-19T14:00:00+00:00,7.963,7.5170207,106.699326,71.0,0.0,1015.98267,0.0,22500.0,3.0247867,IB CIVIC CTR
2026-02-19T15:00:00+00:00,8.063,9.339208,117.552734,77.0,0.0,1016.28253,71.0,19400.0,4.273861,IB CIVIC CTR
2026-02-19T16:00:00+00:00,9.813,8.4042845,80.13426,82.0,0.0,1016.28625,100.0,17100.0,6.8853135,IB CIVIC CTR
2026-02-19T17:00:00+00:00,12.063,7.2,90.0,76.0,0.0,1016.79083,75.0,19500.0,7.9607115,IB CIVIC CTR
2026-02-19T18:00:00+00:00,13.763,5.4833565,156.80138,68.0,0.0,1016.6946,100.0,23500.0,7.9597163,IB CIVIC CTR
2026-02-19T19:00:00+00:00,13.613,13.358861,194.03627,73.0,0.0,1016.19464,75.0,21300.0,8.8631,IB CIVIC CTR
2026-02-19T20:00:00+00:00,14.363,14.003029,197.96924,70.0,0.0,1015.3967,42.0,22600.0,8.961889,IB CIVIC CTR
2026-02-19T21:00:00+00:00,15.962999,19.803272,207.03078,59.0,0.0,1014.20056,47.0,29700.0,7.9555244,IB CIVIC CTR
2026-02-19T22:00:00+00:00,14.863,25.862436,196.16457,64.0,0.0,1013.4988,99.0,25800.0,8.114537,IB CIVIC CTR
2026-02-19T23:00:00+00:00,13.962999,24.703976,198.69908,74.0,0.0,1013.0971,100.0,20200.0,9.402505,IB CIVIC CTR
2026-02-20T00:00:00+00:00,13.962999,27.77838,198.90466,73.0,0.0,1012.49744,100.0,20700.0,9.200256,IB CIVIC CTR
2026-02-20T01:00:00+00:00,13.013,24.066206,214.641,82.0,0.2,1011.9958,100.0,11200.0,10.011181,IB CIVIC CTR
2026-02-20T02:00:00+00:00,12.412999,18.11841,290.95584,89.0,5.7999997,1012.3944,100.0,14200.0,10.64997,IB CIVIC CTR
2026-02-20T03:00:00+00:00,13.113,24.640942,295.0674,73.0,0.8,1012.5955,99.0,21600.0,8.381419,IB CIVIC CTR
2026-02-20T04:00:00+00:00,13.462999,33.989033,298.46506,59.0,0.0,1012.59644,99.0,30200.0,5.6070166,IB CIVIC CTR
2026-02-20T05:00:00+00:00,12.813,18.847641,298.523,69.0,0.0,1013.4943,100.0,11400.0,7.2654343,IB CIVIC CTR
2026-02-20T06:00:00+00:00,12.513,24.363249,304.15976,60.0,0.0,1013.8935,92.0,29800.0,4.955291,IB CIVIC CTR
2026-02-20T07:00:00+00:00,12.113,25.959969,289.44012,53.0,0.0,1014.39246,99.0,34600.0,2.8155398,IB CIVIC CTR
2026-02-20T08:00:00+00:00,11.412999,17.25373,293.3556,60.0,0.0,1014.291,46.0,29700.0,3.919259,IB CIVIC CTR
2026-02-20T09:00:00+00:00,11.763,21.915691,312.33694,57.0,0.0,1014.7913,100.0,31800.0,3.5188384,IB CIVIC CTR
2026-02-20T10:00:00+00:00,11.912999,22.288042,301.1224,53.0,0.0,1014.7916,99.0,34600.0,2.6298454,IB CIVIC CTR
2026-02-20T11:00:00+00:00,11.662999,12.313893,285.25516,62.0,0.0,1013.9917,98.0,28800.0,4.623377,IB CIVIC CTR
2026-02-20T12:00:00+00:00,11.813,19.586119,306.02747,50.0,0.0,1014.09204,100.0,37700.0,1.7193637,IB CIVIC CTR
2026-02-20T13:00:00+00:00,11.212999,14.003028,313.95847,61.0,0.0,1014.2908,100.0,28900.0,3.966068,IB CIVIC CTR
2026-02-20T14:00:00+00:00,10.712999,18.075441,314.19315,60.0,0.0,1014.7891,28.0,29400.0,3.25983,IB CIVIC CTR
2026-02-20T15:00:00+00:00,10.263,6.28713,66.37061,73.0,0.0,1015.18787,100.0,22100.0,5.6351695,IB CIVIC CTR
2026-02-20T16:00:00+00:00,11.313,7.8954163,114.22774,71.0,0.0,1015.78986,50.0,21300.0,6.2434216,IB CIVIC CTR
2026-02-20T17:00:00+00:00,12.763,8.759178,350.53775,65.0,0.0,1015.9928,100.0,26100.0,6.3474793,IB CIVIC CTR
2026-02-20T18:00:00+00:00,14.013,13.830749,308.65982,52.0,0.0,1016.69495,9.0,36200.0,4.3067613,IB CIVIC CTR
2026-02-20T19:00:00+00:00,14.462999,14.618837,307.99878,58.0,0.0,1017.1956,87.0,33600.0,6.298241,IB CIVIC CTR
2026-02-20T20:00:00+00:00,14.763,10.464797,296.56497,52.0,0.0,1016.7965,58.0,35700.0,5.0011153,IB CIVIC CTR
2026-02-20T21:00:00+00:00,15.462999,11.620809,286.18927,51.0,0.0,1016.1984,15.0,36000.0,5.368999,IB CIVIC CTR
2026-02-20T22:00:00+00:00,15.263,13.441071,290.37653,54.0,0.0,1015.8984,40.0,33800.0,6.0092115,IB CIVIC CTR
2026-02-20T23:00:00+00:00,15.063,13.708391,293.1986,51.0,0.0,1015.39795,16.0,36400.0,4.9996047,IB CIVIC CTR
2026-02-21T00:00:00+00:00,14.563,14.205182,278.74606,54.0,0.0,1015.79675,0.0,34200.0,5.358404,IB CIVIC CTR
2026-02-21T01:00:00+00:00,13.513,10.805998,299.98157,55.0,0.0,1016.1943,0.0,32600.0,4.6444674,IB CIVIC CTR
2026-02-21T02:00:00+00:00,11.763,8.217153,298.8107,62.0,0.0,1016.3903,0.0,28400.0,4.717924,IB CIVIC CTR
2026-02-21T03:00:00+00:00,11.513,7.289445,302.90524,55.0,0.0,1017.1896,0.0,33800.0,2.7798467,IB CIVIC CTR
2026-02-21T04:00:00+00:00,10.662999,6.989936,55.491425,66.0,0.0,1017.4874,0.0,25400.0,4.5694127,IB CIVIC CTR
2026-02-21T05:00:00+00:00,10.013,7.10031,120.46546,73.0,0.0,1018.28564,0.0,21600.0,5.394216,IB CIVIC CTR
2026-02-21T06:00:00+00:00,9.063,7.8954163,114.22774,75.0,0.0,1018.2835,0.0,20400.0,4.865696,IB CIVIC CTR
2026-02-21T07:00:00+00:00,8.313,7.8954163,133.1524,80.0,0.0,1018.5817,0.0,18000.0,5.064402,IB CIVIC CTR
2026-02-21T08:00:00+00:00,7.913,7.653705,131.18582,80.0,0.0,1018.4808,0.0,18200.0,4.674668,IB CIVIC CTR
2026-02-21T09:00:00+00:00,8.162999,6.4096174,128.15727,75.0,0.0,1018.6813,0.0,20700.0,3.9953625,IB CIVIC CTR
2026-02-21T10:00:00+00:00,7.513,6.763786,115.20109,75.0,0.0,1018.77966,0.0,20800.0,3.366725,IB CIVIC CTR
2026-02-21T11:00:00+00:00,7.913,6.6087217,119.357666,80.0,0.0,1018.58075,50.0,18300.0,4.674668,IB CIVIC CTR
2026-02-21T12:00:00+00:00,7.513,6.9527545,111.25058,84.0,0.0,1018.27997,0.0,16100.0,4.983608,IB CIVIC CTR
2026-02-21T13:00:00+00:00,6.963,6.763786,115.20109,83.0,0.0,1017.9791,22.0,16400.0,4.273522,IB CIVIC CTR
2026-02-21T14:00:00+00:00,7.563,6.696387,126.25393,81.0,0.0,1018.08044,0.0,17800.0,4.5112267,IB CIVIC CTR
2026-02-21T15:00:00+00:00,7.463,5.8048253,119.74479,72.0,0.0,1018.77966,0.0,22500.0,2.74133,IB CIVIC CTR
2026-02-21T16:00:00+00:00,9.912999,4.6938252,94.39862,73.0,0.0,1019.6846,0.0,20900.0,5.297834,IB CIVIC CTR
2026-02-21T17:00:00+00:00,13.212999,6.489992,70.559875,52.0,0.0,1019.6916,0.0,35700.0,3.5659494,IB CIVIC CTR
